City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Atbasar,KZ,2021-04-06 01:39:44,51.8,68.3333,25.2,93,100,9.04
276,Boende,CD,2021-04-06 01:39:44,-0.2167,20.8667,72.61,94,100,4.05
277,Pedernales,DO,2021-04-06 01:39:45,18.0384,-71.744,77.86,80,98,7.0
278,Bubaque,GW,2021-04-06 01:39:45,11.2833,-15.8333,75.87,84,6,12.88
279,Macamic,CA,2021-04-06 01:39:45,48.7502,-78.9996,33.8,55,20,6.91
280,Hovd,MN,2021-04-06 01:39:46,48.0056,91.6419,42.53,25,30,1.12
281,Pitkyaranta,RU,2021-04-06 01:39:46,61.5734,31.4792,31.17,83,100,9.44
282,Morant Bay,JM,2021-04-06 01:39:46,17.8815,-76.4093,80.6,69,40,3.44
283,San Jose,US,2021-04-06 01:38:28,37.3394,-121.895,59.0,62,20,14.97
284,Vila Franca Do Campo,PT,2021-04-06 01:39:47,37.7167,-25.4333,60.8,94,40,16.11
285,Batticaloa,LK,2021-04-06 01:39:47,7.7102,81.6924,80.31,80,23,4.43
286,Bengkulu,ID,2021-04-06 01:37:50,-3.8004,102.2655,79.38,78,100,1.88
287,Ashcroft,CA,2021-04-06 01:39:48,50.7165,-121.2859,60.8,25,40,4.61
288,Ergani,TR,2021-04-06 01:39:48,38.2653,39.7621,48.2,87,75,3.44
289,Qui Nhon,VN,2021-04-06 01:39:48,13.7667,109.2333,80.31,73,100,8.32
290,Bodden Town,KY,2021-04-06 01:39:49,19.2833,-81.25,77.0,65,20,11.5
291,Palauig,PH,2021-04-06 01:39:49,15.435,119.9045,84.56,64,12,6.11
292,Ixtapa,MX,2021-04-06 01:39:50,20.7,-105.2,77.0,83,75,6.91
293,Saint George,US,2021-04-06 01:37:46,37.1041,-113.5841,82.4,6,1,17.27
294,Muros,ES,2021-04-06 01:39:50,42.7762,-9.0603,50.0,75,1,5.01
295,Sorland,NO,2021-04-06 01:35:31,67.667,12.6934,39.02,86,100,30.69
296,Kaputa,ZM,2021-04-06 01:39:50,-8.4689,29.6619,67.86,93,100,3.47
297,Tenenkou,ML,2021-04-06 01:39:51,14.4572,-4.9169,84.74,9,52,9.57
298,Mende,FR,2021-04-06 01:39:51,44.6667,3.5,30.33,93,100,7.72
299,Plaster Rock,CA,2021-04-06 01:39:52,46.9065,-67.39,39.2,87,90,9.22
300,Zarcero,CR,2021-04-06 01:39:52,10.1856,-84.3908,73.4,73,0,11.5
301,Rawlins,US,2021-04-06 01:39:52,41.7911,-107.2387,62.6,11,1,11.5
302,Outlook,CA,2021-04-06 01:39:53,51.5001,-107.0513,50.0,27,11,8.05
303,Sobolevo,RU,2021-04-06 01:39:53,54.4299,31.8996,35.22,74,96,14.34
304,Nabire,ID,2021-04-06 01:39:53,-3.3667,135.4833,88.34,60,80,3.42
305,Honningsvag,NO,2021-04-06 01:39:54,70.9821,25.9704,34.5,98,100,17.65
306,Zeya,RU,2021-04-06 01:39:54,53.75,127.2667,21.29,75,100,14.07
307,Simao,CN,2021-04-06 01:39:55,22.7886,100.9748,55.71,97,100,2.26
308,Visnes,NO,2021-04-06 01:39:55,59.3556,5.2242,36.0,80,75,31.07
309,Khorramshahr,IR,2021-04-06 01:39:55,30.4397,48.1664,66.2,45,0,11.5
310,Kuusamo,FI,2021-04-06 01:37:47,65.9667,29.1833,28.4,86,90,14.97
311,Aykhal,RU,2021-04-06 01:39:56,66.0,111.5,6.87,91,100,12.88
312,Kushiro,JP,2021-04-06 01:39:56,42.975,144.3747,41.0,28,0,9.22
313,Maiduguri,NG,2021-04-06 01:39:57,11.8464,13.1603,80.38,11,9,7.7
314,Palmer,US,2021-04-06 01:36:59,42.1584,-72.3287,53.6,32,40,9.22
315,Khatanga,RU,2021-04-06 01:39:33,71.9667,102.5,11.71,84,98,4.99
316,Coquimbo,CL,2021-04-06 01:39:57,-29.9533,-71.3436,60.8,82,0,8.05
317,Marawi,PH,2021-04-06 01:39:57,7.9986,124.2928,82.0,80,100,4.0
318,Cururupu,BR,2021-04-06 01:39:58,-1.8283,-44.8683,75.97,93,65,3.98
319,Serov,RU,2021-04-06 01:39:58,59.6033,60.5787,27.36,90,23,6.15
320,Margate,GB,2021-04-06 01:39:59,51.3813,1.3862,37.99,55,6,5.01
321,Beruwala,LK,2021-04-06 01:39:59,6.4788,79.9828,79.54,84,93,3.18
322,Rundu,NA,2021-04-06 01:40:00,-17.9333,19.7667,66.07,53,44,3.27
323,Alcantara,BR,2021-04-06 01:40:00,-2.4089,-44.4147,80.6,89,0,8.05
324,Airai,TL,2021-04-06 01:40:00,-8.9266,125.4092,72.1,58,21,1.97
325,Wanxian,CN,2021-04-06 01:40:01,30.8039,108.3897,61.66,75,100,4.92
326,Zhovti Vody,UA,2021-04-06 01:40:01,48.3473,33.5003,35.6,93,0,8.95
327,Caconda,AO,2021-04-06 01:40:01,-13.7333,15.0667,63.77,72,98,4.16
328,Gewane,ET,2021-04-06 01:40:02,10.1664,40.6453,76.8,27,53,5.21
329,Hong Gai,VN,2021-04-06 01:40:02,20.956,107.0946,77.0,78,75,8.05
330,Fairmont,US,2021-04-06 01:35:30,39.4851,-80.1426,64.4,34,1,1.21
331,Nettuno,IT,2021-04-06 01:40:03,41.4826,12.679,46.99,94,22,5.5
332,Vestmannaeyjar,IS,2021-04-06 01:40:03,63.4427,-20.2734,30.13,78,68,10.83
333,Arouca,TT,2021-04-06 01:40:04,10.6333,-61.3333,79.0,83,20,4.61
334,Isangel,VU,2021-04-06 01:35:08,-19.55,169.2667,84.2,65,40,11.5
335,Zawiercie,PL,2021-04-06 01:40:04,50.4877,19.4168,30.99,95,100,1.01
336,Ciudad Bolivar,VE,2021-04-06 01:40:05,8.1222,-63.5497,80.17,73,58,13.67
337,Qixia,CN,2021-04-06 01:40:05,37.2975,120.8256,66.99,43,98,5.03
338,Nieves,PH,2021-04-06 01:40:05,15.3274,120.9485,86.0,66,75,2.3
339,Aras,ES,2021-04-06 01:40:06,42.5617,-2.356,41.0,87,0,6.91
340,Port Elizabeth,ZA,2021-04-06 01:40:06,-33.918,25.5701,60.8,88,90,5.75
341,Guerrero Negro,MX,2021-04-06 01:39:55,27.9769,-114.0611,62.65,75,4,15.21
342,Cap Malheureux,MU,2021-04-06 01:40:07,-19.9842,57.6142,79.0,78,100,1.01
343,Pozorice,CZ,2021-04-06 01:40:07,49.2098,16.7907,36.0,55,0,19.57
344,Inhambane,MZ,2021-04-06 01:39:04,-23.865,35.3833,67.87,75,0,4.23
345,Aasiaat,GL,2021-04-06 01:40:08,68.7098,-52.8699,14.81,92,100,6.31
346,Lavrentiya,RU,2021-04-06 01:40:08,65.5833,-171.0,4.21,85,79,8.08
347,Lata,PT,2021-04-06 01:40:08,40.1629,-8.3327,55.99,88,6,1.01
348,Nioro,GM,2021-04-06 01:40:09,13.35,-15.75,75.76,53,0,7.7
349,Camana,PE,2021-04-06 01:40:09,-16.6228,-72.7111,71.02,84,15,8.61
350,Atar,MR,2021-04-06 01:40:09,20.5169,-13.0499,77.83,16,2,9.31
351,Vondrozo,MG,2021-04-06 01:40:10,-22.8167,47.2833,62.13,84,0,4.05
352,Trofaiach,AT,2021-04-06 01:40:10,47.4167,15.0,37.4,81,75,19.57
353,Saint-Joseph,RE,2021-04-06 01:35:58,-21.3667,55.6167,78.8,65,0,8.05
354,Bogashevo,RU,2021-04-06 01:40:11,56.3683,85.1447,43.0,52,0,13.42
355,Ormara,PK,2021-04-06 01:40:11,25.2088,64.6357,79.05,80,40,7.65
356,Bonnyville,CA,2021-04-06 01:36:49,54.2668,-110.735,50.0,32,75,9.22
357,Beitbridge,ZW,2021-04-06 01:40:11,-22.2167,30.0,69.39,72,0,12.19
358,Kondinskoye,RU,2021-04-06 01:40:12,59.6481,67.41,30.88,96,100,17.72
359,Motala,SE,2021-04-06 01:40:12,58.5371,15.0365,33.8,60,11,14.97
360,Vestmanna,FO,2021-04-06 01:40:12,62.1564,-7.1664,26.6,74,40,36.82
361,Kieta,PG,2021-04-06 01:40:13,-6.2167,155.6333,84.4,74,33,5.3
362,Yurga,RU,2021-04-06 01:40:13,55.7231,84.8861,36.64,95,30,14.09
363,Waddan,LY,2021-04-06 01:40:14,29.1614,16.139,61.16,75,80,17.43
364,Muzaffarabad,PK,2021-04-06 01:40:14,34.37,73.4711,60.49,81,28,4.38
365,Coihaique,CL,2021-04-06 01:39:59,-45.5752,-72.0662,57.2,62,90,5.75
366,Maraa,BR,2021-04-06 01:40:14,-1.8333,-65.3667,72.54,99,100,3.18
367,Banda Aceh,ID,2021-04-06 01:40:15,5.5577,95.3222,82.24,74,99,5.21
368,Yaan,NG,2021-04-06 01:40:15,7.3833,8.5667,81.88,69,91,11.59
369,Teguldet,RU,2021-04-06 01:40:16,57.3064,88.1667,38.98,88,59,9.1
370,Bilma,NE,2021-04-06 01:40:16,18.6853,12.9164,74.35,8,0,3.02
371,Les Escoumins,CA,2021-04-06 01:40:16,48.1111,-69.0236,37.4,93,100,12.66
372,Vila Velha,BR,2021-04-06 01:40:17,-20.3297,-40.2925,69.8,94,0,3.44
373,Narsingi,IN,2021-04-06 01:40:17,18.0333,78.4333,78.01,59,7,1.01
374,Krasnovishersk,RU,2021-04-06 01:40:18,60.4078,57.082,21.0,98,96,3.22
375,Malanje,AO,2021-04-06 01:40:18,-9.5402,16.341,64.02,94,100,2.77
376,Umm Kaddadah,SD,2021-04-06 01:40:19,13.6017,26.6876,71.85,6,0,11.43
377,Ipira,BR,2021-04-06 01:40:19,-12.1583,-39.7372,71.82,87,2,10.29
378,Mount Gambier,AU,2021-04-06 01:40:19,-37.8333,140.7667,68.0,52,23,13.8
379,Mabaruma,GY,2021-04-06 01:36:01,8.2,-59.7833,73.71,97,100,2.98
380,Kirakira,SB,2021-04-06 01:40:20,-10.4544,161.9205,83.86,76,34,5.12
381,Berlevag,NO,2021-04-06 01:40:20,70.8578,29.0864,34.9,94,100,16.64
382,Ola,RU,2021-04-06 01:40:21,59.5833,151.2833,20.88,79,100,3.49
383,Sale,MA,2021-04-06 01:40:21,34.0389,-6.8166,57.99,100,20,5.75
384,Winnemucca,US,2021-04-06 01:40:21,40.973,-117.7357,46.4,25,1,16.11
385,Ubud,ID,2021-04-06 01:40:22,-8.5098,115.2654,82.4,83,20,2.3
386,Nhulunbuy,AU,2021-04-06 01:40:22,-12.2333,136.7667,87.8,55,0,4.61
387,Barcelos,PT,2021-04-06 01:39:06,41.5388,-8.6151,55.0,87,0,3.44
388,Beatrice,US,2021-04-06 01:40:23,40.2681,-96.747,73.4,53,1,12.66
389,Havoysund,NO,2021-04-06 01:40:23,70.9963,24.6622,33.8,100,75,18.41
390,Svetlaya,RU,2021-04-06 01:40:23,46.5389,138.3297,43.68,62,100,12.41
391,Codrington,AU,2021-04-06 01:40:24,-38.2667,141.9667,65.1,61,97,12.86
392,Qaqortoq,GL,2021-04-06 01:40:24,60.7167,-46.0333,37.4,81,75,3.31
393,Kununurra,AU,2021-04-06 01:40:24,-15.7667,128.7333,87.8,62,44,4.61
394,Antofagasta,CL,2021-04-06 01:36:03,-23.65,-70.4,64.4,88,20,9.22
395,Verkhniye Kigi,RU,2021-04-06 01:40:25,55.4083,58.6044,29.32,92,100,8.9
396,Barra Do Corda,BR,2021-04-06 01:40:25,-5.5,-45.25,73.35,95,100,1.9
397,Nanchang,CN,2021-04-06 01:40:26,28.6833,115.8833,59.77,75,98,2.53
398,Bukachacha,RU,2021-04-06 01:40:26,52.9833,116.9167,25.07,32,6,5.3
399,Karpathos,GR,2021-04-06 01:40:26,35.507,27.2132,62.6,82,100,12.66
400,Podor,MR,2021-04-06 01:40:27,16.6527,-14.9587,86.23,14,0,14.2
401,Copiapo,CL,2021-04-06 01:39:27,-27.3667,-70.3333,62.6,67,0,5.75
402,Orlik,RU,2021-04-06 01:40:27,52.5178,99.825,26.17,68,100,1.72
403,Vila Do Maio,CV,2021-04-06 01:36:15,15.1333,-23.2167,77.0,31,0,20.71
404,Mehamn,NO,2021-04-06 01:40:28,71.0357,27.8492,34.32,96,100,13.67
405,Marsaxlokk,MT,2021-04-06 01:40:28,35.8419,14.5431,55.99,87,40,6.91
406,Belle Fourche,US,2021-04-06 01:40:28,44.6714,-103.8522,57.99,43,1,12.66
407,Selma,US,2021-04-06 01:40:29,36.5708,-119.6121,71.6,30,20,6.91
408,Mahon,ES,2021-04-06 01:40:29,39.8885,4.2658,55.4,94,0,8.05
409,Ankpa,NG,2021-04-06 01:40:29,7.3706,7.6253,77.41,78,83,10.02
410,Kalnciems,LV,2021-04-06 01:40:30,56.8011,23.6097,28.4,93,20,9.22
411,Rio Grande,BR,2021-04-06 01:40:30,-32.035,-52.0986,71.01,92,100,14.14
412,Kavaratti,IN,2021-04-06 01:40:31,10.5669,72.642,83.61,68,100,10.42
413,Livingston,GB,2021-04-06 01:40:31,55.9029,-3.5226,30.99,80,0,6.91
414,Napasar,IN,2021-04-06 01:40:31,27.9667,73.55,81.01,12,97,5.77
415,Magistralnyy,RU,2021-04-06 01:40:32,56.1725,107.4458,32.43,80,73,4.88
416,Hit,IQ,2021-04-06 01:40:32,33.6416,42.8251,64.71,32,0,3.38
417,Nantucket,US,2021-04-06 01:36:43,41.2835,-70.0995,45.0,81,87,14.61
418,Amloh,IN,2021-04-06 01:40:33,30.6084,76.2319,76.15,32,91,4.09
419,Whitefish,US,2021-04-06 01:40:33,48.4111,-114.3376,53.6,28,90,9.22
420,Kasongo-Lunda,CD,2021-04-06 01:40:34,-6.4667,16.8167,70.25,98,92,2.44
421,San Juan,AR,2021-04-06 01:36:19,-31.5375,-68.5364,78.76,40,16,8.59
422,Gizo,SB,2021-04-06 01:40:34,-8.103,156.8419,84.45,72,92,4.7
423,Prince Rupert,CA,2021-04-06 01:37:17,54.3161,-130.3201,42.8,81,90,3.44
424,Sechura,PE,2021-04-06 01:40:35,-5.5569,-80.8222,74.88,69,61,13.0
425,Liaoyang,CN,2021-04-06 01:40:36,41.2719,123.1731,57.2,19,0,6.71
426,Flinders,AU,2021-04-06 01:40:36,-34.5833,150.8552,77.0,79,33,3.0
427,Harper,LR,2021-04-06 01:40:36,4.375,-7.7169,79.2,88,72,3.74
428,Koslan,RU,2021-04-06 01:40:37,63.4564,48.8989,34.3,90,100,8.41
429,New Albany,US,2021-04-06 01:37:08,38.2856,-85.8241,71.6,28,40,3.44
430,Camacha,PT,2021-04-06 01:40:37,33.0833,-16.3333,60.8,72,20,1.14
431,Lokosovo,RU,2021-04-06 01:40:38,61.1333,74.8167,33.28,98,100,8.19
432,Fairbanks,US,2021-04-06 01:39:17,64.8378,-147.7164,10.99,66,90,10.36
433,Namibe,AO,2021-04-06 01:39:37,-15.1961,12.1522,76.82,75,20,4.85
434,Sinnamary,GF,2021-04-06 01:40:38,5.3833,-52.95,77.36,89,100,12.82
435,Olafsvik,IS,2021-04-06 01:40:38,64.8945,-23.7142,26.47,82,99,11.25
436,Tilichiki,RU,2021-04-06 01:40:39,60.4667,166.1,6.3,83,31,9.55
437,Vanavara,RU,2021-04-06 01:40:39,60.34,102.2797,34.39,100,100,4.63
438,Madang,PG,2021-04-06 01:40:39,-5.2246,145.7966,84.45,67,100,2.71
439,Nicosia,CY,2021-04-06 01:36:20,35.1667,33.3667,53.6,94,40,3.44
440,Bougouni,ML,2021-04-06 01:40:40,11.417,-7.479,84.97,13,0,2.91
441,Balaipungut,ID,2021-04-06 01:40:40,1.05,101.2833,77.0,83,20,1.34
442,Varkaus,FI,2021-04-06 01:40:41,62.3153,27.873,32.0,74,90,13.8
443,Colac,AU,2021-04-06 01:40:41,-38.3333,143.5833,63.0,78,35,5.21
444,Murgab,TM,2021-04-06 01:40:42,37.4966,61.9714,48.2,66,0,4.61
445,Maniitsoq,GL,2021-04-06 01:40:42,65.4167,-52.9,27.64,97,100,5.99
446,Urubicha,BO,2021-04-06 01:40:42,-15.3833,-62.95,69.75,98,100,2.04
447,Sarangani,PH,2021-04-06 01:40:43,5.4033,125.4636,82.72,69,19,6.17
448,Bernalillo,US,2021-04-06 01:40:43,35.05,-106.6673,75.99,4,1,19.57
449,Shimoda,JP,2021-04-06 01:40:01,34.6667,138.95,55.4,62,20,24.16
450,Meget,RU,2021-04-06 01:40:43,52.415,104.0494,39.2,60,0,8.95
451,Boromo,BF,2021-04-06 01:40:44,11.75,-2.9333,83.35,12,8,3.98
452,Kargasok,RU,2021-04-06 01:40:44,59.0556,80.8572,36.0,98,100,15.48
453,Baranchinskiy,RU,2021-04-06 01:40:45,58.1617,59.6991,28.72,90,64,9.1
454,Karratha,AU,2021-04-06 01:40:45,-20.7377,116.8463,91.29,26,29,7.07
455,Corning,US,2021-04-06 01:40:45,42.1428,-77.0547,50.0,29,1,3.44
456,Lesnoy,RU,2021-04-06 01:40:46,57.6198,63.0784,29.23,90,22,10.6
457,Nizwa,OM,2021-04-06 01:40:46,22.9333,57.5333,72.97,26,5,1.57
458,Tanout,NE,2021-04-06 01:40:46,14.9709,8.8879,77.7,9,54,8.66
459,Tocopilla,CL,2021-04-06 01:40:47,-22.092,-70.1979,71.17,72,2,9.84
460,Zhuzhou,CN,2021-04-06 01:40:47,27.8333,113.15,57.2,88,100,2.24
461,Bira,RU,2021-04-06 01:40:47,49.0,132.4667,44.2,41,3,10.11
462,Calbuco,CL,2021-04-06 01:40:48,-41.768,-73.1273,62.6,67,90,18.41
463,Shubarshi,KZ,2021-04-06 01:39:46,48.5872,57.1869,42.06,82,64,12.17
464,Jalu,LY,2021-04-06 01:40:48,29.0331,21.5482,71.44,6,0,15.12
465,Central Point,US,2021-04-06 01:40:48,42.376,-122.9164,62.6,20,1,4.0
466,Yerbogachen,RU,2021-04-06 01:40:49,61.2767,108.0108,21.43,88,99,3.87
467,Tazovskiy,RU,2021-04-06 01:40:49,67.4667,78.7,31.1,98,100,5.59
468,Orocue,CO,2021-04-06 01:40:50,4.7912,-71.3354,75.65,89,100,4.27
469,Kaeo,NZ,2021-04-06 01:40:50,-35.1,173.7833,75.0,67,34,8.01
470,Ulladulla,AU,2021-04-06 01:40:14,-35.35,150.4667,77.0,61,75,6.91
471,Arman,RU,2021-04-06 01:40:51,59.7,150.1667,21.43,80,100,2.84
472,Clovis,US,2021-04-06 01:40:51,36.8252,-119.7029,71.6,30,20,6.91
473,Neya,RU,2021-04-06 01:40:51,58.2972,43.8681,29.28,96,75,8.21
474,Sabang,ID,2021-04-06 01:40:52,5.8933,95.3214,81.9,75,99,8.21
475,Kontagora,NG,2021-04-06 01:40:52,10.3999,5.4695,81.3,17,76,2.04
476,Tadine,NC,2021-04-06 01:40:52,-21.55,167.8833,79.38,60,72,12.82
477,Peniche,PT,2021-04-06 01:36:53,39.3558,-9.3811,54.0,92,1,2.89
478,Pirogovo,RU,2021-04-06 01:40:53,56.7796,53.1495,30.99,84,78,3.87
479,Conceicao Do Araguaia,BR,2021-04-06 01:40:53,-8.2578,-49.2647,78.19,77,58,2.66
480,Alcaniz,ES,2021-04-06 01:40:53,41.05,-0.1333,51.01,53,0,15.01
481,Neuquen,AR,2021-04-06 01:40:54,-38.9516,-68.0591,76.37,46,100,5.3
482,Witu,KE,2021-04-06 01:40:54,-2.3889,40.4382,80.6,83,1,6.78
483,Yulara,AU,2021-04-06 01:40:54,-25.2406,130.9889,80.6,26,0,12.66
484,Lagunas,PE,2021-04-06 01:40:55,-5.2269,-75.6753,72.28,98,99,1.9
485,Natal,BR,2021-04-06 01:39:20,-5.795,-35.2094,77.0,88,20,4.61
486,Przeworsk,PL,2021-04-06 01:40:56,50.0591,22.4941,34.0,95,100,1.01
487,Roma,US,2021-04-06 01:40:56,43.2128,-75.4557,44.01,49,1,9.22
488,Ilovlya,RU,2021-04-06 01:40:56,49.3033,43.9796,42.8,100,90,17.9
489,Tezu,IN,2021-04-06 01:40:57,27.9167,96.1667,84.9,15,9,2.48
490,Poya,NC,2021-04-06 01:40:57,-21.35,165.15,83.43,54,31,6.71
491,Ginir,ET,2021-04-06 01:40:57,7.1333,40.7,59.79,83,99,5.53
492,Kimbe,PG,2021-04-06 01:40:58,-5.5502,150.1429,84.42,79,49,4.61
493,Asfi,MA,2021-04-06 01:40:58,32.2994,-9.2372,60.01,91,100,8.05
494,Ogbomosho,NG,2021-04-06 01:40:58,8.133,4.25,76.12,85,61,7.56
495,Wanning,CN,2021-04-06 01:40:59,18.8003,110.3967,77.92,85,46,9.22
496,Dongsheng,CN,2021-04-06 01:40:59,39.8161,109.9776,41.67,69,100,5.77
497,Buseresere,TZ,2021-04-06 01:40:02,-3.0236,31.8747,60.71,95,99,2.17
498,Pasvalys,LT,2021-04-06 01:41:00,56.0594,24.4036,30.2,93,90,13.8
499,Tessalit,ML,2021-04-06 01:41:00,20.1986,1.0114,78.8,12,17,5.08
500,Tura,IN,2021-04-06 01:41:01,25.5198,90.2201,82.02,14,0,3.6
501,Okmulgee,US,2021-04-06 01:41:01,35.6234,-95.9605,69.8,52,1,13.8
502,Crestview,US,2021-04-06 01:41:01,30.7621,-86.5705,64.4,59,1,4.61
503,Haines Junction,CA,2021-04-06 01:41:02,60.7522,-137.5108,26.6,86,100,3.44
504,Lasa,IT,2021-04-06 01:41:02,46.6166,10.7002,39.99,80,40,8.05
505,Luoyang,CN,2021-04-06 01:41:03,34.6836,112.4536,55.08,41,90,0.47
506,Poum,NC,2021-04-06 01:41:03,-20.2333,164.0167,80.15,68,81,17.16
507,Narodychi,UA,2021-04-06 01:41:03,51.2029,29.0823,39.06,69,100,11.03
508,Artyom,AZ,2021-04-06 01:41:04,40.4723,50.333,66.2,42,0,20.71
509,Atambua,ID,2021-04-06 01:41:04,-9.1061,124.8925,80.28,70,47,6.91
510,Maba,CN,2021-04-06 01:41:04,24.6841,113.5984,80.87,52,5,1.07
511,Puerto Madryn,AR,2021-04-06 01:40:35,-42.7692,-65.0385,60.66,94,100,17.87
512,Oriximina,BR,2021-04-06 01:41:05,-1.7656,-55.8661,74.71,94,100,3.36
513,Saint Anthony,US,2021-04-06 01:41:05,45.0205,-93.218,78.8,36,1,10.36
514,Bitung,ID,2021-04-06 01:41:06,1.4451,125.1824,86.0,74,40,5.75
515,Pangkalanbuun,ID,2021-04-06 01:41:06,-2.6833,111.6167,86.77,61,100,3.13
516,Hobyo,SO,2021-04-06 01:41:06,5.3505,48.5268,81.57,69,7,9.22
517,Ashqelon,IL,2021-04-06 01:41:07,31.6693,34.5715,71.01,22,17,4.0
518,Hyeres,FR,2021-04-06 01:41:07,43.1167,6.1167,59.0,44,0,9.22
519,Ugoofaaru,MV,2021-04-06 01:41:07,5.6667,73.0,82.99,68,99,10.22
520,Rome,US,2021-04-06 01:36:18,34.257,-85.1647,64.4,42,1,2.08
521,Erenhot,CN,2021-04-06 01:41:00,43.6475,111.9767,47.71,31,11,3.78
522,Iralaya,HN,2021-04-06 01:41:08,15.0,-83.2333,76.84,84,100,11.12
523,Hamilton,US,2021-04-06 01:37:26,39.1834,-84.5333,63.0,51,1,5.93
524,Ostrovnoy,RU,2021-04-06 01:41:09,68.0531,39.5131,35.8,86,100,25.41
525,Kolpny,RU,2021-04-06 01:41:09,52.2282,37.0368,33.62,87,14,7.34
526,Englewood,US,2021-04-06 01:37:23,39.6478,-104.9878,72.0,13,40,6.91
527,Half Moon Bay,US,2021-04-06 01:41:09,37.4636,-122.4286,55.99,81,90,8.05
528,Chimbote,PE,2021-04-06 01:41:10,-9.0853,-78.5783,70.84,82,67,6.89
529,Upata,VE,2021-04-06 01:41:10,8.0086,-62.3989,79.0,87,96,1.99
530,Zyryanskoye,RU,2021-04-06 01:41:11,56.8306,86.6258,36.7,94,25,13.56
531,Autun,FR,2021-04-06 01:41:11,46.95,4.3,32.0,69,0,10.36
532,Banff,CA,2021-04-06 01:41:12,51.1762,-115.5698,48.2,31,6,10.36
533,Ambilobe,MG,2021-04-06 01:41:12,-13.2,49.05,73.18,94,100,2.51
534,Luancheng,CN,2021-04-06 01:41:13,37.8792,114.6517,53.6,62,74,4.47
535,Morondava,MG,2021-04-06 01:41:13,-20.2833,44.2833,70.9,83,0,8.86
536,Khaniotis,GR,2021-04-06 01:41:13,39.9991,23.58,53.01,81,99,3.71
537,Suntar,RU,2021-04-06 01:41:14,62.1444,117.6319,10.09,76,46,3.98
538,Kaseda,JP,2021-04-06 01:41:14,31.4167,130.3167,60.8,51,75,3.44
539,Ust-Kuyga,RU,2021-04-06 01:41:14,70.0167,135.6,-7.11,88,100,3.8
540,General Pico,AR,2021-04-06 01:41:10,-35.6566,-63.7568,70.93,61,86,6.96
541,Shingu,JP,2021-04-06 01:41:15,33.7333,135.9833,57.2,72,75,3.44
542,Menongue,AO,2021-04-06 01:41:15,-14.6585,17.691,61.0,68,19,2.68
543,Filingue,NE,2021-04-06 01:40:42,14.3521,3.3168,82.51,8,6,7.02
544,Piacabucu,BR,2021-04-06 01:41:16,-10.4056,-36.4344,77.5,80,16,7.56
545,Port Lincoln,AU,2021-04-06 01:41:16,-34.7333,135.8667,68.67,64,91,11.18
546,Dong Hoi,VN,2021-04-06 01:41:16,17.4833,106.6,79.0,78,99,6.06
547,Mala,PE,2021-04-06 01:41:17,-12.6581,-76.6308,70.72,85,82,4.16
548,Huntsville,US,2021-04-06 01:41:17,34.7304,-86.5861,63.0,59,1,2.59
549,Minab,IR,2021-04-06 01:41:18,27.1467,57.0801,68.0,83,0,4.61
550,Uyemskiy,RU,2021-04-06 01:41:18,64.4743,40.8524,37.4,70,20,6.71
551,Araguacu,BR,2021-04-06 01:41:18,-12.9306,-49.8264,74.44,85,100,3.89
